p_l_0_depth,p_l_1_depth,p_l_2_depth,p_r_0_depth,p_r_1_depth,p_r_2_depth,p_l_0[x],p_l_0[y],p_l_0[z],p_l_1[x],p_l_1[y],p_l_1[z],p_l_2[x],p_l_2[y],p_l_2[z],p_r_0[x],p_r_0[y],p_r_0[z],p_r_1[x],p_r_1[y],p_r_1[z],p_r_2[x],p_r_2[y],p_r_2[z],t_r_l(0,0),t_r_l(1,0),t_r_l(2,0),t_r_l(3,0),t_r_l(0,1),t_r_l(1,1),t_r_l(2,1),t_r_l(3,1),t_r_l(0,2),t_r_l(1,2),t_r_l(2,2),t_r_l(3,2),t_r_l(0,3),t_r_l(1,3),t_r_l(2,3),t_r_l(3,3),
1.237978,1.598675,1.430995,1.874323,1.532723,2.020079,0.132849,-0.608720,-1.237978,0.505898,-0.501659,-1.598675,-0.063106,-0.557376,-1.430995,-0.579445,-0.132897,-1.874323,-0.207355,-0.293055,-1.532723,-0.372008,-0.044511,-2.020079,-0.009229,-0.480377,0.877013,0.000000,0.223754,0.853820,0.470028,0.000000,-0.974602,0.200574,0.099606,0.000000,-1.648551,0.698963,-1.581408,1.000000,0.702192,0.710344,-0.048348,0.000000,-0.302243,0.358880,0.883093,0.000000,0.644651,-0.605488,0.466699,0.000000,1.194000,-1.107381,0.964091,1.000000,
1.237921,1.598040,1.431103,1.875495,1.532552,2.024254,0.132843,-0.608692,-1.237921,0.505696,-0.501460,-1.598040,-0.063111,-0.557418,-1.431103,-0.579808,-0.132980,-1.875495,-0.207332,-0.293022,-1.532552,-0.372777,-0.044603,-2.024254,-0.009975,-0.476916,0.878893,0.000000,0.226630,0.854987,0.466515,0.000000,-0.973930,0.203836,0.099555,0.000000,-1.646184,0.703132,-1.585044,1.000000,0.701461,0.711252,-0.045530,0.000000,-0.301398,0.353926,0.885379,0.000000,0.645842,-0.607336,0.462635,0.000000,1.196906,-1.111400,0.959008,1.000000,
1.237719,1.597814,1.431135,1.875514,1.533210,2.020989,0.132821,-0.608592,-1.237719,0.505625,-0.501389,-1.597814,-0.063112,-0.557430,-1.431135,-0.579814,-0.132981,-1.875514,-0.207421,-0.293148,-1.533210,-0.372176,-0.044531,-2.020989,-0.009162,-0.481389,0.876459,0.000000,0.222622,0.853516,0.471116,0.000000,-0.974862,0.199435,0.099347,0.000000,-1.649716,0.697245,-1.582245,1.000000,0.701876,0.710599,-0.049189,0.000000,-0.301878,0.359299,0.883048,0.000000,0.645167,-0.604941,0.466697,0.000000,1.195832,-1.106581,0.964206,1.000000,
1.237827,1.598053,1.431150,1.874753,1.533565,2.025994,0.132833,-0.608645,-1.237827,0.505701,-0.501464,-1.598053,-0.063113,-0.557436,-1.431150,-0.579579,-0.132927,-1.874753,-0.207469,-0.293216,-1.533565,-0.373097,-0.044641,-2.025994,-0.008849,-0.475500,0.879671,0.000000,0.230593,0.855026,0.464498,0.000000,-0.973010,0.206956,0.102081,0.000000,-1.642472,0.706818,-1.582530,1.000000,0.702509,0.710485,-0.041126,0.000000,-0.302610,0.350517,0.886321,0.000000,0.644133,-0.610204,0.461242,0.000000,1.193525,-1.117407,0.958695,1.000000,
1.237655,1.598407,1.431015,1.873853,1.533710,2.020298,0.132815,-0.608561,-1.237655,0.505813,-0.501575,-1.598407,-0.063107,-0.557384,-1.431015,-0.579300,-0.132864,-1.873853,-0.207488,-0.293244,-1.533710,-0.372048,-0.044515,-2.020298,-0.008176,-0.481095,0.876630,0.000000,0.224946,0.853306,0.470392,0.000000,-0.974337,0.201040,0.101244,0.000000,-1.647214,0.699140,-1.578715,1.000000,0.703081,0.709595,-0.046389,0.000000,-0.303273,0.358215,0.883011,0.000000,0.643197,-0.606760,0.467055,0.000000,1.191258,-1.110116,0.965639,1.000000,
1.237936,1.598714,1.431215,1.873719,1.533966,2.020862,0.132845,-0.608699,-1.237936,0.505910,-0.501672,-1.598714,-0.063116,-0.557462,-1.431215,-0.579259,-0.132854,-1.873719,-0.207523,-0.293293,-1.533966,-0.372152,-0.044528,-2.020862,-0.007882,-0.480449,0.876987,0.000000,0.226338,0.853397,0.469559,0.000000,-0.974017,0.202196,0.102017,0.000000,-1.646210,0.700739,-1.578111,1.000000,0.703319,0.709435,-0.045213,0.000000,-0.303548,0.357226,0.883317,0.000000,0.642807,-0.607529,0.466592,0.000000,1.190516,-1.111733,0.965423,1.000000,
1.238249,1.599092,1.431275,1.874302,1.533978,2.023142,0.132878,-0.608853,-1.238249,0.506029,-0.501790,-1.599092,-0.063118,-0.557485,-1.431275,-0.579439,-0.132895,-1.874302,-0.207525,-0.293295,-1.533978,-0.372572,-0.044578,-2.023142,-0.008417,-0.477849,0.878402,0.000000,0.228514,0.854269,0.466911,0.000000,-0.973504,0.204657,0.102005,0.000000,-1.644630,0.704141,-1.580435,1.000000,0.703017,0.709843,-0.043487,0.000000,-0.303198,0.354472,0.884545,0.000000,0.643303,-0.608665,0.464423,0.000000,1.191805,-1.114205,0.962822,1.000000,
1.238167,1.599290,1.431216,1.873407,1.534105,2.025002,0.132870,-0.608813,-1.238167,0.506092,-0.501852,-1.599290,-0.063116,-0.557462,-1.431216,-0.579162,-0.132832,-1.873407,-0.207542,-0.293319,-1.534105,-0.372915,-0.044619,-2.025002,-0.008098,-0.475251,0.879813,0.000000,0.232325,0.854872,0.463917,0.000000,-0.972605,0.208159,0.103490,0.000000,-1.640891,0.708507,-1.579731,1.000000,0.703574,0.709535,-0.039291,0.000000,-0.303844,0.350352,0.885964,0.000000,0.642388,-0.611403,0.462087,0.000000,1.189577,-1.119733,0.960605,1.000000,
1.237848,1.598763,1.431329,1.871792,1.533784,2.028246,0.132835,-0.608656,-1.237848,0.505925,-0.501687,-1.598763,-0.063121,-0.557506,-1.431329,-0.578663,-0.132717,-1.871792,-0.207498,-0.293258,-1.533784,-0.373512,-0.044691,-2.028246,-0.007404,-0.471339,0.881921,0.000000,0.238421,0.855678,0.459316,0.000000,-0.971134,0.213669,0.106042,0.000000,-1.634679,0.715196,-1.578114,1.000000,0.704225,0.709240,-0.032335,0.000000,-0.304600,0.342958,0.888594,0.000000,0.641316,-0.615921,0.457554,0.000000,1.186493,-1.128748,0.955666,1.000000,
1.237873,1.599211,1.431328,1.872152,1.533636,2.032084,0.132838,-0.608668,-1.237873,0.506067,-0.501827,-1.599211,-0.063121,-0.557506,-1.431328,-0.578774,-0.132743,-1.872152,-0.207478,-0.293230,-1.533636,-0.374219,-0.044775,-2.032084,-0.008305,-0.466966,0.884237,0.000000,0.241901,0.857065,0.454888,0.000000,-0.970266,0.217675,0.105842,0.000000,-1.631499,0.720410,-1.581718,1.000000,0.703937,0.709691,-0.028474,0.000000,-0.304266,0.337538,0.890781,0.000000,0.641790,-0.618390,0.453540,0.000000,1.187561,-1.133964,0.950861,1.000000,
1.237966,1.599727,1.431232,1.870614,1.533131,2.032992,0.132848,-0.608714,-1.237966,0.506230,-0.501989,-1.599727,-0.063117,-0.557468,-1.431232,-0.578299,-0.132634,-1.870614,-0.207410,-0.293133,-1.533131,-0.374386,-0.044795,-2.032992,-0.008081,-0.464212,0.885687,0.000000,0.245536,0.857679,0.451773,0.000000,-0.969354,0.221119,0.107050,0.000000,-1.627791,0.724855,-1.580751,1.000000,0.704428,0.709344,-0.024764,0.000000,-0.304835,0.333862,0.891971,0.000000,0.640981,-0.620780,0.451415,0.000000,1.184967,-1.138545,0.948408,1.000000,
1.237808,1.601119,1.431004,1.872115,1.533548,2.028608,0.132831,-0.608636,-1.237808,0.506671,-0.502426,-1.601119,-0.063107,-0.557380,-1.431004,-0.578763,-0.132740,-1.872115,-0.207467,-0.293213,-1.533548,-0.373579,-0.044698,-2.028608,-0.009708,-0.468944,0.883175,0.000000,0.236703,0.857037,0.457667,0.000000,-0.971534,0.213493,0.102680,0.000000,-1.635980,0.715437,-1.583777,1.000000,0.703900,0.709546,-0.032711,0.000000,-0.304222,0.342776,0.888793,0.000000,0.641852,-0.615670,0.457139,0.000000,1.187630,-1.128246,0.954864,1.000000,
1.238072,1.601384,1.430880,1.871737,1.533710,2.028951,0.132859,-0.608766,-1.238072,0.506755,-0.502509,-1.601384,-0.063101,-0.557331,-1.430880,-0.578646,-0.132713,-1.871737,-0.207488,-0.293244,-1.533710,-0.373642,-0.044706,-2.028951,-0.009307,-0.467914,0.883725,0.000000,0.238699,0.857175,0.456371,0.000000,-0.971049,0.215192,0.103713,0.000000,-1.634326,0.717695,-1.582922,1.000000,0.704206,0.709300,-0.031421,0.000000,-0.304577,0.341774,0.889058,0.000000,0.641348,-0.616509,0.456716,0.000000,1.186499,-1.129952,0.954660,1.000000,
1.238349,1.601341,1.431062,1.872669,1.533737,2.029447,0.132889,-0.608902,-1.238349,0.506741,-0.502496,-1.601341,-0.063109,-0.557402,-1.431062,-0.578934,-0.132780,-1.872669,-0.207492,-0.293249,-1.533737,-0.373733,-0.044717,-2.029447,-0.009632,-0.467981,0.883686,0.000000,0.238038,0.857250,0.456575,0.000000,-0.971208,0.214748,0.103140,0.000000,-1.635407,0.717324,-1.584368,1.000000,0.703728,0.709720,-0.032625,0.000000,-0.304022,0.342323,0.889036,0.000000,0.642135,-0.615721,0.456673,0.000000,1.188550,-1.128507,0.954356,1.000000,
1.238349,1.601341,1.431062,1.874272,1.533711,2.024613,0.132889,-0.608902,-1.238349,0.506741,-0.502496,-1.601341,-0.063109,-0.557402,-1.431062,-0.579430,-0.132893,-1.874272,-0.207489,-0.293244,-1.533711,-0.372843,-0.044610,-2.024613,-0.010401,-0.474141,0.880387,0.000000,0.229109,0.855884,0.463651,0.000000,-0.973345,0.206527,0.099728,0.000000,-1.643884,0.707017,-1.585451,1.000000,0.702859,0.710101,-0.041789,0.000000,-0.303015,0.352041,0.885578,0.000000,0.643561,-0.609774,0.462606,0.000000,1.192198,-1.116446,0.960524,1.000000,
1.238218,1.598951,1.430797,1.874182,1.533163,2.033456,0.132875,-0.608838,-1.238218,0.505985,-0.501746,-1.598951,-0.063097,-0.557299,-1.430797,-0.579402,-0.132887,-1.874182,-0.207414,-0.293139,-1.533163,-0.374471,-0.044805,-2.033456,-0.009664,-0.465382,0.885057,0.000000,0.241279,0.857861,0.453716,0.000000,-0.970408,0.217930,0.103996,0.000000,-1.632795,0.721095,-1.586775,1.000000,0.702551,0.710951,-0.031147,0.000000,-0.302659,0.338122,0.891106,0.000000,0.644064,-0.616621,0.452724,0.000000,1.192935,-1.130602,0.948857,1.000000,
1.238242,1.599250,1.431120,1.874654,1.533605,2.036916,0.132878,-0.608850,-1.238242,0.506079,-0.501840,-1.599250,-0.063112,-0.557425,-1.431120,-0.579548,-0.132920,-1.874654,-0.207474,-0.293224,-1.533605,-0.375109,-0.044882,-2.036916,-0.009952,-0.462529,0.886548,0.000000,0.244100,0.858646,0.450712,0.000000,-0.969699,0.220892,0.104358,0.000000,-1.630328,0.724844,-1.588820,1.000000,0.702588,0.711064,-0.027549,0.000000,-0.302701,0.333681,0.892765,0.000000,0.644005,-0.618906,0.449680,0.000000,1.193235,-1.135587,0.945696,1.000000,
1.238002,1.597338,1.431679,1.874243,1.534163,2.030081,0.132852,-0.608732,-1.238002,0.505474,-0.501240,-1.597338,-0.063136,-0.557642,-1.431679,-0.579421,-0.132891,-1.874243,-0.207550,-0.293330,-1.534163,-0.373850,-0.044731,-2.030081,-0.007516,-0.472324,0.881393,0.000000,0.237132,0.855434,0.460436,0.000000,-0.971448,0.212467,0.105574,0.000000,-1.636727,0.713623,-1.580356,1.000000,0.703168,0.710181,-0.034608,0.000000,-0.303373,0.343687,0.888732,0.000000,0.643055,-0.614428,0.457119,0.000000,1.191356,-1.126222,0.954804,1.000000,
1.237802,1.597782,1.430929,1.874511,1.533448,2.020396,0.132830,-0.608633,-1.237802,0.505615,-0.501379,-1.597782,-0.063103,-0.557350,-1.430929,-0.579503,-0.132910,-1.874511,-0.207453,-0.293194,-1.533448,-0.372066,-0.044518,-2.020396,-0.008210,-0.481322,0.876505,0.000000,0.224609,0.853249,0.470655,0.000000,-0.974415,0.200735,0.101104,0.000000,-1.647841,0.698810,-1.579335,1.000000,0.702563,0.710017,-0.047771,0.000000,-0.302672,0.358900,0.882939,0.000000,0.644046,-0.605861,0.467051,0.000000,1.193181,-1.108334,0.965161,1.000000,
1.237802,1.597585,1.431106,1.873990,1.533700,2.023206,0.132830,-0.608633,-1.237802,0.505553,-0.501317,-1.597585,-0.063111,-0.557419,-1.431106,-0.579342,-0.132873,-1.873990,-0.207487,-0.293242,-1.533700,-0.372584,-0.044579,-2.023206,-0.007712,-0.478500,0.878054,0.000000,0.229129,0.853872,0.467335,0.000000,-0.973365,0.204792,0.103053,0.000000,-1.643695,0.703873,-1.578627,1.000000,0.703002,0.709887,-0.043000,0.000000,-0.303181,0.353836,0.884806,0.000000,0.643327,-0.608983,0.463971,0.000000,1.191583,-1.114746,0.962133,1.000000,
1.237879,1.596766,1.430303,1.872630,1.533689,2.026861,0.132839,-0.608671,-1.237879,0.505293,-0.501060,-1.596766,-0.063076,-0.557107,-1.430303,-0.578922,-0.132777,-1.872630,-0.207486,-0.293240,-1.533689,-0.373257,-0.044660,-2.026861,-0.006467,-0.473061,0.881006,0.000000,0.238293,0.854915,0.460801,0.000000,-0.971172,0.212918,0.107198,0.000000,-1.635214,0.713992,-1.576487,1.000000,0.703717,0.709579,-0.035768,0.000000,-0.304010,0.346236,0.887524,0.000000,0.642152,-0.613692,0.459372,0.000000,1.188546,-1.124255,0.957369,1.000000,
1.237616,1.595716,1.430673,1.873225,1.532977,2.029445,0.132810,-0.608542,-1.237616,0.504961,-0.500731,-1.595716,-0.063092,-0.557250,-1.430673,-0.579106,-0.132819,-1.873225,-0.207389,-0.293103,-1.532977,-0.373733,-0.044717,-2.029445,-0.007032,-0.471501,0.881837,0.000000,0.239152,0.855475,0.459313,0.000000,-0.970957,0.214123,0.106745,0.000000,-1.634309,0.715396,-1.578722,1.000000,0.702939,0.710422,-0.034309,0.000000,-0.303108,0.342855,0.889144,0.000000,0.643430,-0.614614,0.456340,0.000000,1.191108,-1.126164,0.953055,1.000000,
1.237974,1.596639,1.430366,1.873730,1.532809,2.024030,0.132849,-0.608718,-1.237974,0.505253,-0.501020,-1.596639,-0.063078,-0.557131,-1.430366,-0.579262,-0.132855,-1.873730,-0.207367,-0.293071,-1.532809,-0.372736,-0.044598,-2.024030,-0.007561,-0.476190,0.879310,0.000000,0.232342,0.854433,0.464716,0.000000,-0.972605,0.207815,0.104179,0.000000,-1.640886,0.707785,-1.578694,1.000000,0.702562,0.710374,-0.042134,0.000000,-0.302671,0.351879,0.885760,0.000000,0.644047,-0.609549,0.462227,0.000000,1.192526,-1.115688,0.959360,1.000000,
1.237712,1.596416,1.429925,1.873744,1.532743,2.015059,0.132821,-0.608589,-1.237712,0.505183,-0.500950,-1.596416,-0.063059,-0.556959,-1.429925,-0.579266,-0.132856,-1.873744,-0.207358,-0.293059,-1.532743,-0.371084,-0.044400,-2.015059,-0.007017,-0.485823,0.874029,0.000000,0.221311,0.851621,0.475145,0.000000,-0.975178,0.196766,0.101542,0.000000,-1.650637,0.693499,-1.574986,1.000000,0.702512,0.709651,-0.053596,0.000000,-0.302613,0.366033,0.880026,0.000000,0.644129,-0.602010,0.471892,0.000000,1.192671,-1.100105,0.970076,1.000000,
1.237828,1.597077,1.430700,1.873358,1.532784,2.026419,0.132833,-0.608646,-1.237828,0.505392,-0.501158,-1.597077,-0.063093,-0.557261,-1.430700,-0.579147,-0.132828,-1.873358,-0.207363,-0.293067,-1.532784,-0.373176,-0.044650,-2.026419,-0.007951,-0.473664,0.880670,0.000000,0.234656,0.855222,0.462096,0.000000,-0.972046,0.210328,0.104348,0.000000,-1.638494,0.710967,-1.579922,1.000000,0.702743,0.710404,-0.038447,0.000000,-0.302881,0.347639,0.887361,0.000000,0.643751,-0.611942,0.459469,0.000000,1.191736,-1.120582,0.956350,1.000000,
1.237545,1.597643,1.431491,1.873950,1.532528,2.017739,0.132803,-0.608507,-1.237545,0.505571,-0.501335,-1.597643,-0.063128,-0.557569,-1.431491,-0.579330,-0.132870,-1.873950,-0.207328,-0.293018,-1.532528,-0.371577,-0.044459,-2.017739,-0.008498,-0.484350,0.874833,0.000000,0.220199,0.852483,0.474115,0.000000,-0.975418,0.196667,0.099409,0.000000,-1.651332,0.693578,-1.578606,1.000000,0.702263,0.710108,-0.050732,0.000000,-0.302325,0.361983,0.881798,0.000000,0.644536,-0.603917,0.468891,0.000000,1.193500,-1.104026,0.966452,1.000000,
1.237391,1.596572,1.431962,1.873914,1.532722,2.015383,0.132786,-0.608431,-1.237391,0.505232,-0.500999,-1.596572,-0.063149,-0.557753,-1.431962,-0.579319,-0.132868,-1.873914,-0.207355,-0.293055,-1.532722,-0.371143,-0.044407,-2.015383,-0.007341,-0.488600,0.872477,0.000000,0.217092,0.850912,0.478351,0.000000,-0.976124,0.192919,0.099825,0.000000,-1.654105,0.688450,-1.575201,1.000000,0.702408,0.709759,-0.053535,0.000000,-0.302493,0.365750,0.880185,0.000000,0.644299,-0.602055,0.471603,0.000000,1.193087,-1.100225,0.969677,1.000000,
1.237548,1.597362,1.432526,1.873738,1.532306,2.014175,0.132803,-0.608508,-1.237548,0.505482,-0.501247,-1.597362,-0.063174,-0.557972,-1.432526,-0.579265,-0.132855,-1.873738,-0.207299,-0.292975,-1.532306,-0.370921,-0.044380,-2.014175,-0.007897,-0.489691,0.871860,0.000000,0.214557,0.850751,0.479779,0.000000,-0.976680,0.190852,0.098348,0.000000,-1.656344,0.686055,-1.575864,1.000000,0.702232,0.709817,-0.055051,0.000000,-0.302289,0.367279,0.879618,0.000000,0.644587,-0.601054,0.472485,0.000000,1.193404,-1.098051,0.970286,1.000000,
1.237311,1.597698,1.431230,1.873687,1.532410,2.014624,0.132778,-0.608392,-1.237311,0.505588,-0.501353,-1.597698,-0.063116,-0.557468,-1.431230,-0.579249,-0.132852,-1.873687,-0.207313,-0.292995,-1.532410,-0.371003,-0.044390,-2.014624,-0.008444,-0.487378,0.873150,0.000000,0.216439,0.851591,0.477437,0.000000,-0.976260,0.193016,0.098297,0.000000,-1.654384,0.688783,-1.577530,1.000000,0.702326,0.709782,-0.054294,0.000000,-0.302398,0.366528,0.879894,0.000000,0.644433,-0.601554,0.472059,0.000000,1.193113,-1.099090,0.969936,1.000000,
1.237262,1.597629,1.431242,1.874079,1.532342,2.015447,0.132773,-0.608368,-1.237262,0.505567,-0.501331,-1.597629,-0.063117,-0.557472,-1.431242,-0.579370,-0.132880,-1.874079,-0.207303,-0.292982,-1.532342,-0.371155,-0.044409,-2.015447,-0.008802,-0.486724,0.873511,0.000000,0.216551,0.851888,0.476858,0.000000,-0.976232,0.193357,0.097903,0.000000,-1.654313,0.689239,-1.578821,1.000000,0.702074,0.710049,-0.054066,0.000000,-0.302107,0.365744,0.880320,0.000000,0.644844,-0.601716,0.471290,0.000000,1.194105,-1.099482,0.968887,1.000000,
1.237331,1.597906,1.431805,1.873739,1.532267,2.013375,0.132780,-0.608402,-1.237331,0.505654,-0.501418,-1.597906,-0.063142,-0.557692,-1.431805,-0.579265,-0.132855,-1.873739,-0.207293,-0.292968,-1.532267,-0.370773,-0.044363,-2.013375,-0.008560,-0.489365,0.872037,0.000000,0.213644,0.851038,0.479678,0.000000,-0.976874,0.190412,0.097265,0.000000,-1.656863,0.685498,-1.577342,1.000000,0.702206,0.709759,-0.056116,0.000000,-0.302259,0.368547,0.879097,0.000000,0.644628,-0.600346,0.473327,0.000000,1.193472,-1.096590,0.971179,1.000000,
1.237508,1.598191,1.432099,1.873720,1.532745,2.013280,0.132799,-0.608489,-1.237508,0.505744,-0.501507,-1.598191,-0.063155,-0.557806,-1.432099,-0.579259,-0.132854,-1.873720,-0.207358,-0.293059,-1.532745,-0.370756,-0.044361,-2.013280,-0.008164,-0.489927,0.871726,0.000000,0.213730,0.850754,0.480142,0.000000,-0.976859,0.190234,0.097767,0.000000,-1.656993,0.685298,-1.576337,1.000000,0.702526,0.709464,-0.055847,0.000000,-0.302629,0.368849,0.878843,0.000000,0.644106,-0.600509,0.473831,0.000000,1.192614,-1.097020,0.972234,1.000000,
1.237485,1.598199,1.432267,1.873864,1.533002,2.016290,0.132796,-0.608477,-1.237485,0.505747,-0.501510,-1.598199,-0.063162,-0.557871,-1.432267,-0.579304,-0.132864,-1.873864,-0.207393,-0.293108,-1.533002,-0.371310,-0.044427,-2.016290,-0.008313,-0.487075,0.873321,0.000000,0.217097,0.851641,0.477050,0.000000,-0.976115,0.193561,0.098663,0.000000,-1.654028,0.689551,-1.577470,1.000000,0.702616,0.709662,-0.052060,0.000000,-0.302734,0.364334,0.880689,0.000000,0.643959,-0.603026,0.470825,0.000000,1.192497,-1.102272,0.969116,1.000000,
1.237407,1.598160,1.431283,1.874441,1.533153,2.013060,0.132788,-0.608439,-1.237407,0.505735,-0.501498,-1.598160,-0.063119,-0.557488,-1.431283,-0.579482,-0.132905,-1.874441,-0.207413,-0.293137,-1.533153,-0.370715,-0.044356,-2.013060,-0.008387,-0.489851,0.871766,0.000000,0.213374,0.850841,0.480146,0.000000,-0.976935,0.190039,0.097385,0.000000,-1.657409,0.684982,-1.577556,1.000000,0.702408,0.709467,-0.057271,0.000000,-0.302493,0.370379,0.878247,0.000000,0.644299,-0.599563,0.474766,0.000000,1.193530,-1.095298,0.973457,1.000000,
1.237349,1.598070,1.431387,1.874192,1.533186,2.010831,0.132782,-0.608411,-1.237349,0.505706,-0.501469,-1.598070,-0.063123,-0.557529,-1.431387,-0.579405,-0.132888,-1.874192,-0.207418,-0.293143,-1.533186,-0.370305,-0.044307,-2.010831,-0.007960,-0.492516,0.870267,0.000000,0.210786,0.849913,0.482925,0.000000,-0.977500,0.187284,0.097050,0.000000,-1.659612,0.681342,-1.575846,1.000000,0.702561,0.709118,-0.059655,0.000000,-0.302670,0.373634,0.876806,0.000000,0.644048,-0.597954,0.477130,0.000000,1.192916,-1.091963,0.976185,1.000000,
1.237279,1.598067,1.430231,1.873485,1.533336,2.014220,0.132774,-0.608376,-1.237279,0.505705,-0.501469,-1.598067,-0.063072,-0.557078,-1.430231,-0.579186,-0.132837,-1.873485,-0.207438,-0.293172,-1.533336,-0.370929,-0.044381,-2.014220,-0.007918,-0.486804,0.873475,0.000000,0.218247,0.851603,0.476593,0.000000,-0.975861,0.194407,0.099501,0.000000,-1.652772,0.690428,-1.576402,1.000000,0.703034,0.709124,-0.053717,0.000000,-0.303218,0.367223,0.879321,0.000000,0.643274,-0.601905,0.473190,0.000000,1.191073,-1.099964,0.972208,1.000000,
1.237405,1.597650,1.430783,1.873476,1.533203,2.014357,0.132788,-0.608438,-1.237405,0.505573,-0.501338,-1.597650,-0.063097,-0.557294,-1.430783,-0.579183,-0.132837,-1.873476,-0.207420,-0.293147,-1.533203,-0.370954,-0.044384,-2.014357,-0.007539,-0.487496,0.873093,0.000000,0.218125,0.851291,0.477206,0.000000,-0.975892,0.194041,0.099917,0.000000,-1.653040,0.689961,-1.575423,1.000000,0.702953,0.709212,-0.053620,0.000000,-0.303124,0.366942,0.879471,0.000000,0.643407,-0.601973,0.472922,0.000000,1.191280,-1.100075,0.971778,1.000000,
1.237519,1.597734,1.430606,1.873404,1.533375,2.013765,0.132800,-0.608494,-1.237519,0.505600,-0.501364,-1.597734,-0.063089,-0.557225,-1.430606,-0.579161,-0.132832,-1.873404,-0.207443,-0.293179,-1.533375,-0.370845,-0.044371,-2.013765,-0.007280,-0.487856,0.872894,0.000000,0.218189,0.851109,0.477501,0.000000,-0.975879,0.193932,0.100249,0.000000,-1.653098,0.689845,-1.574708,1.000000,0.703102,0.709027,-0.054114,0.000000,-0.303297,0.367851,0.879032,0.000000,0.643163,-0.601637,0.473682,0.000000,1.190826,-1.099405,0.972821,1.000000,
1.237440,1.598067,1.430161,1.873555,1.533636,2.014493,0.132792,-0.608455,-1.237440,0.505705,-0.501468,-1.598067,-0.063069,-0.557051,-1.430161,-0.579208,-0.132842,-1.873555,-0.207478,-0.293230,-1.533636,-0.370979,-0.044387,-2.014493,-0.007591,-0.486540,0.873625,0.000000,0.219243,0.851584,0.476170,0.000000,-0.975641,0.195151,0.100206,0.000000,-1.652098,0.691404,-1.575839,1.000000,0.703192,0.709001,-0.053280,0.000000,-0.303400,0.366996,0.879353,0.000000,0.643016,-0.602188,0.473180,0.000000,1.190716,-1.100621,0.972484,1.000000,
1.237177,1.598374,1.430322,1.873479,1.533827,2.017734,0.132763,-0.608326,-1.237177,0.505802,-0.501565,-1.598374,-0.063076,-0.557114,-1.430322,-0.579184,-0.132837,-1.873479,-0.207504,-0.293266,-1.533827,-0.371576,-0.044459,-2.017734,-0.008106,-0.483249,0.875445,0.000000,0.222371,0.852681,0.472743,0.000000,-0.974928,0.198506,0.100549,0.000000,-1.648993,0.695616,-1.577728,1.000000,0.703356,0.709159,-0.048818,0.000000,-0.303591,0.361785,0.881444,0.000000,0.642746,-0.605148,0.469758,0.000000,1.190216,-1.106740,0.968895,1.000000,
1.237111,1.598413,1.430595,1.873616,1.533754,2.014830,0.132756,-0.608293,-1.237111,0.505815,-0.501577,-1.598413,-0.063088,-0.557220,-1.430595,-0.579227,-0.132847,-1.873616,-0.207494,-0.293252,-1.533754,-0.371041,-0.044395,-2.014830,-0.008070,-0.486950,0.873392,0.000000,0.217759,0.851604,0.476814,0.000000,-0.975969,0.194037,0.099166,0.000000,-1.653076,0.689869,-1.576842,1.000000,0.703236,0.708987,-0.052877,0.000000,-0.303452,0.366584,0.879507,0.000000,0.642943,-0.602456,0.472939,0.000000,1.190649,-1.101206,0.972318,1.000000,
